DATE_OF_INTEREST,CASE_COUNT,probable_case_count,HOSPITALIZED_COUNT,DEATH_COUNT,DEATH_COUNT_PROBABLE,CASE_COUNT_7DAY_AVG,all_case_count_7day_avg,HOSP_COUNT_7DAY_AVG,DEATH_COUNT_7DAY_AVG,all_death_count_7day_avg,BX_CASE_COUNT,bx_probable_case_count,BX_HOSPITALIZED_COUNT,BX_DEATH_COUNT,bx_probable_death_count,BX_CASE_COUNT_7DAY_AVG,bx_all_case_count_7day_avg,BX_HOSPITALIZED_COUNT_7DAY_AVG,BX_DEATH_COUNT_7DAY_AVG,bx_all_death_count_7day_avg,BK_CASE_COUNT,bk_probable_case_count,BK_HOSPITALIZED_COUNT,BK_DEATH_COUNT,bk_probable_death_count,BK_CASE_COUNT_7DAY_AVG,bk_all_case_count_7day_avg,BK_HOSPITALIZED_COUNT_7DAY_AVG,BK_DEATH_COUNT_7DAY_AVG,bk_all_death_count_7day_avg,MN_CASE_COUNT,mn_probable_case_count,MN_HOSPITALIZED_COUNT,MN_DEATH_COUNT,mn_probable_death_count,MN_CASE_COUNT_7DAY_AVG,mn_all_case_count_7day_avg,MN_HOSPITALIZED_COUNT_7DAY_AVG,MN_DEATH_COUNT_7DAY_AVG,mn_all_death_count_7day_avg,QN_CASE_COUNT,qn_probable_case_count,QN_HOSPITALIZED_COUNT,QN_DEATH_COUNT,qn_probable_death_count,QN_CASE_COUNT_7DAY_AVG,qn_all_case_count_7day_avg,QN_HOSPITALIZED_COUNT_7DAY_AVG,QN_DEATH_COUNT_7DAY_AVG,qn_all_death_count_7day_avg,SI_CASE_COUNT,si_probable_case_count,SI_HOSPITALIZED_COUNT,SI_DEATH_COUNT,si_probable_death_count,SI_CASE_COUNT_7DAY_AVG,si_all_case_count_7day_avg,SI_HOSPITALIZED_COUNT_7DAY_AVG,SI_DEATH_COUNT_7DAY_AVG,si_all_death_count_7day_avg,INCOMPLETE
03/12/2021,"3,204",888,293,72,1,"2,882","3,848",275,63,65,573,156,61,15,0,501,671,56,14,14,937,255,95,26,0,892,"1,173",82,19,19,486,138,36,13,0,426,583,42,10,10,964,283,91,17,1,846,"1,144",84,17,18,244,56,14,1,0,218,277,15,3,3,0
03/13/2021,"2,174",823,220,62,3,"2,901","3,885",272,64,66,331,164,40,11,1,501,675,55,14,14,627,254,66,22,0,896,"1,188",82,20,21,284,108,34,7,2,430,584,41,9,10,755,245,78,17,0,855,"1,159",83,17,18,177,52,5,5,0,219,279,14,4,4,0
03/14/2021,"1,926",812,252,40,4,"2,908","3,887",273,61,64,249,148,42,8,1,495,670,54,14,14,643,252,82,15,1,903,"1,196",84,19,20,224,124,30,3,2,428,579,40,8,9,661,236,88,13,0,863,"1,161",86,17,17,149,52,11,1,0,219,280,14,3,3,0
03/15/2021,"3,395","1,090",292,44,3,"2,907","3,876",273,58,61,563,178,62,6,0,486,658,54,12,13,"1,064",320,83,17,0,897,"1,186",85,20,20,449,180,35,12,1,422,573,38,8,9,"1,093",323,95,5,2,888,"1,180",86,15,16,226,89,18,4,0,214,279,13,3,3,0
03/16/2021,"3,195",986,250,64,1,"2,886","3,843",268,57,60,569,186,45,14,1,484,657,51,12,12,986,294,80,19,0,883,"1,165",86,20,20,492,176,40,8,0,417,566,37,8,9,935,257,75,18,0,891,"1,176",84,14,15,213,73,15,5,0,212,279,13,4,4,0
03/17/2021,"3,174","1,118",276,44,1,"2,882","3,843",268,55,57,517,221,45,8,0,478,654,50,11,11,940,309,100,7,0,880,"1,162",86,18,18,507,217,45,12,0,415,570,38,9,10,943,307,71,13,1,896,"1,179",83,14,14,267,64,17,4,0,213,278,14,4,4,0
03/18/2021,"2,921",987,306,59,1,"2,856","3,813",270,55,57,499,157,58,11,0,472,644,50,10,11,857,261,101,17,0,865,"1,143",87,18,18,446,201,33,12,0,413,576,36,10,10,887,289,94,16,1,891,"1,168",85,14,15,232,78,24,3,0,215,282,15,3,3,0
03/19/2021,"3,048","1,025",257,45,2,"2,833","3,811",265,51,53,546,187,58,10,0,468,645,50,10,10,904,305,84,8,1,860,"1,145",85,15,15,434,174,35,9,1,405,574,36,9,10,897,311,67,15,0,882,"1,163",81,14,14,267,48,18,3,0,219,284,15,4,4,0
03/20/2021,"2,160",890,261,49,3,"2,831","3,818",271,49,51,334,134,53,4,0,468,641,52,9,9,660,252,88,16,2,865,"1,150",88,14,15,270,146,31,9,0,403,577,36,9,10,735,293,74,16,0,879,"1,167",81,14,14,160,65,17,4,1,216,283,17,3,4,0
03/21/2021,"2,093",820,270,50,1,"2,855","3,843",273,51,52,294,127,34,7,0,475,645,51,9,9,710,239,93,13,0,874,"1,157",90,14,14,233,139,29,9,0,404,581,35,10,10,682,258,99,18,1,882,"1,173",82,14,15,174,57,19,3,0,220,288,18,4,4,0
03/22/2021,"3,882","1,249",327,54,1,"2,925","3,935",278,52,54,654,233,55,15,0,488,665,50,10,10,"1,215",383,99,19,0,896,"1,188",92,14,15,579,223,48,6,1,423,605,37,9,10,"1,116",325,105,11,0,885,"1,176",84,15,16,317,85,24,3,0,233,300,19,4,4,0
03/23/2021,"3,254","1,124",282,54,0,"2,933","3,964",283,51,52,566,178,60,8,0,487,664,52,9,9,"1,026",309,92,16,0,902,"1,196",94,14,14,471,188,33,10,0,420,604,36,10,10,939,381,84,16,0,886,"1,195",85,15,15,252,68,16,4,0,238,305,19,3,4,0
03/24/2021,"3,452","1,161",294,41,1,"2,973","4,009",285,50,52,579,219,63,5,0,496,672,54,9,9,"1,048",328,99,13,1,917,"1,214",94,15,15,526,202,23,4,0,423,605,33,8,9,"1,011",336,91,15,0,895,"1,209",88,15,16,288,76,23,4,0,241,310,20,3,4,0
03/25/2021,"3,797","1,216",310,70,3,"3,098","4,167",286,52,53,638,210,53,13,0,516,700,54,9,9,"1,147",368,108,24,2,959,"1,271",95,16,16,587,212,30,10,1,443,626,33,8,9,"1,130",346,98,20,0,930,"1,251",88,16,16,295,80,25,3,0,250,319,20,3,4,0
03/26/2021,"3,416","1,025",311,64,0,"3,151","4,220",294,55,56,568,177,62,12,0,519,702,54,9,9,999,268,104,23,0,972,"1,279",98,18,18,495,185,36,5,0,452,637,33,8,8,"1,045",341,84,18,0,951,"1,277",91,16,16,309,54,28,6,0,256,326,22,4,4,0
03/27/2021,"2,221",818,264,52,6,"3,159","4,218",294,55,57,363,137,54,15,0,523,706,54,11,11,632,230,88,17,2,968,"1,272",98,18,19,269,157,34,9,3,451,638,33,8,8,742,226,78,9,1,952,"1,268",91,15,16,215,68,14,2,0,264,334,21,4,4,0
03/28/2021,"1,751",720,208,57,0,"3,110","4,155",285,56,58,254,122,36,10,0,517,700,55,11,11,574,201,61,15,0,949,"1,247",93,18,19,224,155,19,7,0,450,639,32,7,8,547,192,76,19,0,933,"1,240",88,15,16,152,50,16,6,0,261,330,21,4,4,0
03/29/2021,"3,558","1,197",303,48,3,"3,064","4,101",282,55,57,626,227,55,14,2,513,695,55,11,11,"1,043",323,101,12,0,924,"1,214",93,17,18,485,197,37,6,0,437,622,30,7,8,"1,093",345,93,15,1,930,"1,239",86,16,16,311,105,20,1,0,260,332,20,4,4,0
03/30/2021,"3,185",979,265,42,4,"3,054","4,071",279,53,56,593,179,61,6,1,517,699,55,11,11,938,319,84,15,2,912,"1,203",92,17,18,472,189,35,2,0,437,622,31,6,7,935,248,66,17,1,929,"1,220",84,16,17,247,44,20,2,0,260,328,21,3,3,0
03/31/2021,"3,185",991,290,61,3,"3,016","4,008",279,56,59,508,211,49,7,0,507,688,53,11,11,959,276,104,24,1,899,"1,182",93,19,20,517,155,26,8,1,436,614,31,7,7,940,273,91,16,1,919,"1,200",84,16,17,261,75,21,6,0,256,324,21,4,4,0
04/01/2021,"2,866",858,265,57,0,"2,883","3,824",272,54,57,501,149,50,14,0,488,659,52,11,12,861,251,102,18,0,858,"1,125",92,18,18,446,158,36,6,0,415,586,32,6,7,831,251,65,16,0,876,"1,144",79,16,16,227,49,14,3,0,246,310,19,4,4,0
04/02/2021,"2,620",795,264,54,0,"2,769","3,678",266,53,55,360,157,32,9,0,458,627,48,11,11,847,219,89,23,0,836,"1,096",90,18,18,380,155,35,6,0,399,566,32,6,7,812,200,92,14,0,843,"1,091",80,15,16,221,63,19,2,0,233,298,18,3,3,0
04/03/2021,"2,050",582,236,48,1,"2,745","3,620",262,52,54,314,92,46,8,0,451,613,47,10,10,638,182,78,18,1,837,"1,090",88,18,18,233,96,28,6,0,394,552,31,6,6,664,174,74,16,0,832,"1,072",80,16,17,201,38,12,0,0,231,292,17,3,3,0
04/04/2021,"1,466",599,216,47,1,"2,704","3,562",263,51,53,191,102,42,10,0,442,601,48,10,10,497,173,67,13,0,826,"1,075",89,18,18,180,90,22,6,1,388,536,31,6,6,456,186,72,15,0,819,"1,058",79,16,16,142,48,13,3,0,230,290,17,2,2,0
04/05/2021,"3,270",977,269,53,1,"2,663","3,489",258,52,53,505,165,48,13,0,425,575,47,10,10,"1,039",289,88,10,1,826,"1,070",87,17,18,467,169,30,7,0,385,530,30,6,6,975,287,86,18,0,802,"1,033",78,16,16,284,67,17,5,0,226,281,17,3,3,0
04/06/2021,"3,003",936,228,46,1,"2,637","3,457",253,52,53,500,182,57,8,0,411,562,46,10,10,932,256,74,15,0,825,"1,060",86,17,18,463,181,27,4,0,384,527,29,6,6,863,242,69,15,0,792,"1,022",78,16,16,245,75,7,4,1,226,285,15,3,3,0
04/07/2021,"2,763",846,221,42,3,"2,577","3,376",243,50,51,467,168,44,5,0,405,550,46,10,10,869,235,75,9,2,812,"1,041",82,15,16,412,140,23,7,0,369,510,29,6,6,788,239,62,14,1,770,995,74,15,16,227,64,19,7,0,221,279,14,3,4,0
04/08/2021,"2,575",749,219,54,1,"2,535","3,319",236,49,50,417,150,38,14,0,393,539,44,10,10,813,225,73,20,1,805,"1,031",78,15,16,322,122,27,7,0,351,487,27,6,6,787,205,71,10,0,764,983,75,15,15,236,46,11,3,0,222,280,14,3,4,0
04/09/2021,"2,467",753,205,54,4,"2,513","3,291",228,49,51,356,119,45,9,0,393,533,46,10,10,803,230,52,26,1,799,"1,026",72,16,17,321,125,28,8,1,343,474,26,6,7,734,224,64,10,2,752,975,71,14,14,253,55,19,1,0,227,283,14,3,3,0
04/10/2021,"1,723",599,191,48,3,"2,467","3,247",221,49,51,231,132,35,6,0,381,526,44,9,9,564,182,61,13,2,788,"1,015",70,15,16,196,84,25,7,0,337,467,26,7,7,582,150,58,19,1,741,960,69,14,15,150,51,12,3,0,220,278,14,4,4,0
04/11/2021,"1,315",627,161,53,2,"2,445","3,229",213,50,52,179,120,27,6,0,379,527,42,9,9,462,191,51,21,1,783,"1,013",68,16,17,148,90,17,7,1,333,463,25,7,7,397,184,59,17,0,732,951,67,15,15,129,42,8,2,0,218,275,13,4,4,0
04/12/2021,"2,534",811,202,41,1,"2,340","3,100",204,48,50,404,125,39,7,0,365,507,41,8,8,853,266,58,16,0,757,983,63,17,18,331,114,33,5,0,313,436,26,6,7,741,242,64,12,1,699,911,64,14,15,205,64,11,1,0,206,263,12,3,3,0
04/13/2021,"2,363",717,205,36,1,"2,249","2,977",201,47,49,385,129,31,5,0,348,483,37,7,7,774,238,70,13,0,734,958,63,17,18,344,107,30,5,0,296,408,26,7,7,693,211,62,11,1,675,882,63,13,14,167,32,14,2,0,195,246,13,3,3,0
04/14/2021,"2,242",647,195,35,1,"2,174","2,875",197,46,48,349,115,36,7,0,332,459,36,8,8,721,184,69,11,0,713,929,62,17,18,320,110,26,6,1,283,391,27,6,7,638,198,54,10,0,653,855,62,13,13,214,40,13,1,0,193,241,13,2,2,0
04/15/2021,"2,016",597,220,42,1,"2,094","2,773",197,44,46,354,101,45,7,0,323,443,37,7,7,640,184,66,11,0,688,899,61,16,16,282,87,28,8,1,277,380,27,7,7,561,173,66,11,0,621,818,61,13,14,179,52,17,5,0,185,233,13,2,2,0
04/16/2021,"1,832",631,198,30,4,"2,004","2,665",196,41,43,259,138,32,2,0,309,432,35,6,6,595,186,76,14,1,658,863,64,14,15,227,100,21,2,2,264,363,26,6,6,567,162,56,10,1,597,786,60,13,13,184,45,15,2,0,175,222,13,2,2,0
04/17/2021,"1,275",446,166,35,0,"1,940","2,579",192,39,40,209,77,26,4,0,306,421,34,5,5,411,152,59,17,0,637,837,64,15,15,129,69,16,5,0,254,351,24,5,6,411,109,56,8,0,573,755,60,11,12,115,39,10,1,0,170,215,13,2,2,0
04/18/2021,"1,050",475,166,35,1,"1,902","2,519",193,36,38,164,84,30,2,1,303,413,34,5,5,357,128,68,17,0,622,813,67,14,14,128,63,12,7,0,252,344,24,5,6,296,154,44,7,0,558,737,57,10,10,105,46,14,2,0,167,212,13,2,2,0
04/19/2021,"1,884",607,177,42,1,"1,809","2,397",190,36,38,287,118,30,5,0,287,396,33,5,5,641,195,58,15,1,591,772,67,14,14,231,73,20,5,0,237,324,22,5,6,543,178,55,12,0,530,699,56,10,10,182,43,16,4,0,164,206,14,2,2,0
04/20/2021,"1,606",488,154,33,1,"1,701","2,257",182,36,37,286,116,26,4,0,273,380,32,4,5,518,140,61,13,1,555,722,65,14,14,222,71,19,2,0,220,302,20,5,6,433,126,39,12,0,493,650,53,10,10,146,35,11,2,0,161,204,14,2,2,0
04/21/2021,"1,423",535,117,35,1,"1,584","2,124",171,36,37,209,106,15,2,0,253,358,29,4,4,513,169,43,12,0,525,690,62,14,15,181,63,11,4,0,200,275,18,5,5,388,149,35,17,1,457,607,50,11,11,132,48,14,0,0,149,193,14,2,2,0
04/22/2021,"1,360",428,161,41,2,"1,490","2,006",163,36,37,227,85,41,5,0,234,338,29,3,4,489,116,50,18,0,503,659,59,15,16,142,59,13,4,0,180,251,16,4,4,375,134,48,11,1,430,575,48,11,11,127,34,10,3,1,142,183,13,2,2,0
04/23/2021,"1,288",399,153,46,0,"1,412","1,895",156,38,39,217,64,24,12,0,228,321,27,5,5,438,136,52,11,0,481,629,56,15,15,130,37,19,6,0,166,228,16,5,5,369,131,46,15,0,402,542,46,12,12,134,31,14,2,0,134,174,13,2,2,0
04/24/2021,854,320,103,29,1,"1,352","1,817",147,37,38,125,58,22,3,0,216,307,27,5,5,308,98,30,10,1,466,607,52,14,14,87,47,12,6,0,160,219,15,5,5,255,86,31,9,0,380,517,43,12,12,79,31,9,1,0,129,168,13,2,2,0
04/25/2021,754,283,120,24,2,"1,310","1,747",141,36,37,95,52,23,5,0,207,292,26,5,5,270,96,36,6,0,454,590,47,12,13,75,46,17,2,1,153,209,16,4,4,245,73,41,9,1,373,498,42,12,13,69,16,4,2,0,124,158,11,2,2,0
04/26/2021,"1,372",366,146,31,0,"1,237","1,639",136,34,35,226,82,30,5,0,198,278,26,5,5,498,114,50,16,0,433,558,46,12,13,167,47,16,2,0,143,196,15,4,4,358,101,43,7,0,346,460,40,11,12,122,22,7,1,0,116,147,10,2,2,0
04/27/2021,"1,136",356,116,31,2,"1,170","1,553",131,34,35,204,75,18,5,0,186,261,25,5,5,389,101,45,10,1,415,534,44,12,12,145,54,8,5,0,132,183,14,4,4,301,95,38,9,1,327,437,40,11,12,97,31,9,2,0,109,139,10,2,2,0
04/28/2021,"1,214",380,127,29,3,"1,140","1,501",132,33,34,190,76,18,4,1,183,254,25,6,6,419,122,45,12,1,402,513,44,12,12,132,53,19,4,0,125,174,15,4,4,362,108,37,9,1,324,428,41,10,10,111,21,9,0,0,106,132,9,2,2,0
04/29/2021,"1,053",316,117,31,1,"1,096","1,442",126,32,33,154,65,20,7,0,173,240,22,6,6,392,105,44,8,0,388,498,43,10,11,150,41,18,3,0,127,173,16,4,4,267,82,27,12,0,308,405,38,10,10,90,23,9,1,1,100,125,9,1,1,0
04/30/2021,952,313,93,38,1,"1,048","1,381",117,30,32,171,63,17,5,0,166,234,21,5,5,322,103,33,14,1,371,477,40,11,11,105,40,11,5,0,123,170,14,4,4,274,81,29,11,0,295,384,35,9,10,80,26,3,3,0,93,117,7,1,2,0
05/01/2021,578,216,77,31,2,"1,008","1,327",114,31,32,86,50,14,4,0,161,227,20,5,5,190,64,23,10,2,354,455,39,11,12,63,36,13,5,0,120,165,15,4,4,181,54,27,10,0,284,369,35,10,10,58,12,3,2,0,90,111,6,2,2,0
05/02/2021,568,207,72,30,0,982,"1,290",107,32,33,73,49,14,1,0,158,223,19,4,5,220,64,22,13,0,347,443,37,12,13,50,25,8,4,0,116,158,13,4,4,165,54,16,10,0,273,355,31,10,10,60,15,12,2,0,88,110,7,2,2,0
05/03/2021,936,282,89,23,1,920,"1,215",99,30,32,151,60,17,4,0,147,210,17,4,4,316,91,29,6,1,321,414,34,10,11,127,35,11,4,0,110,151,13,4,4,268,74,29,5,0,260,338,29,9,10,73,22,4,4,0,81,103,7,2,2,0
05/04/2021,876,230,96,28,0,882,"1,160",96,30,31,156,39,12,4,0,140,198,16,4,4,297,72,46,10,0,308,397,35,10,11,103,41,11,1,0,104,143,13,4,4,239,56,23,6,0,251,324,27,9,9,81,22,6,7,0,79,99,7,3,3,0
05/05/2021,778,219,81,26,1,820,"1,075",89,30,30,141,54,15,7,1,133,187,16,5,5,243,70,25,8,0,283,364,32,10,10,109,22,9,4,0,101,135,12,4,4,224,55,26,6,0,231,296,25,9,9,61,18,6,1,0,72,92,6,3,3,0
05/06/2021,785,236,82,27,1,782,"1,025",84,29,30,133,58,10,3,0,130,183,14,4,4,268,88,22,10,0,265,344,29,10,11,100,25,16,6,0,94,126,11,4,4,230,56,30,7,0,226,287,26,8,8,54,9,5,1,1,67,84,6,3,3,0
05/07/2021,715,195,73,37,0,748,974,81,29,30,137,36,13,5,0,125,175,14,4,4,225,46,29,10,0,251,322,28,10,10,80,29,10,4,0,90,121,11,4,4,193,62,16,14,0,214,273,24,8,8,80,22,5,4,0,67,84,6,3,3,0
05/08/2021,384,145,63,24,0,720,937,79,28,28,61,28,11,1,0,122,168,13,4,4,121,49,25,12,0,241,310,28,10,10,41,16,11,4,0,87,115,11,4,4,123,34,16,5,0,206,262,22,8,8,38,18,2,2,0,64,82,6,3,3,0
05/09/2021,343,137,61,26,2,688,894,78,27,28,53,23,9,5,2,119,161,12,4,5,106,48,18,9,0,225,291,28,9,9,48,20,9,3,0,87,114,11,4,4,110,37,24,8,0,198,252,23,7,7,26,9,1,1,0,59,76,4,3,3,0
05/10/2021,654,202,71,28,1,648,843,75,28,29,130,45,18,6,0,116,156,13,4,5,207,65,18,9,0,210,272,26,10,10,89,18,9,3,0,81,106,11,4,4,178,62,24,9,0,185,237,23,8,8,50,12,2,1,1,56,71,4,2,3,0
05/11/2021,628,175,71,21,1,612,799,72,27,28,90,32,15,2,0,106,146,13,4,5,216,63,19,6,0,198,259,22,9,9,70,22,8,7,0,77,98,10,4,4,188,41,24,4,0,178,228,23,8,8,64,17,5,2,1,53,68,4,2,2,0
05/12/2021,593,166,64,18,1,586,765,69,26,27,109,28,9,1,0,102,138,12,3,4,196,46,25,8,1,191,249,22,9,9,68,30,11,2,0,71,94,11,4,4,154,49,15,5,0,168,217,21,7,7,66,13,5,2,0,54,68,4,2,2,0
05/13/2021,516,133,65,24,1,548,712,67,25,26,93,30,12,4,0,96,128,12,3,4,147,44,22,7,1,174,226,22,9,9,75,14,7,4,0,67,89,9,4,4,151,36,22,8,0,157,203,20,8,8,49,9,4,1,0,53,68,3,2,2,0
05/14/2021,487,183,69,28,0,515,678,66,24,25,77,43,17,5,0,88,120,13,3,4,145,47,14,9,0,163,214,20,9,9,58,26,10,3,0,64,85,9,4,4,160,50,24,10,0,152,196,21,7,7,46,17,5,1,0,48,62,3,1,2,0
05/15/2021,292,96,41,10,2,502,658,63,22,23,46,19,7,2,2,85,117,12,4,4,94,27,21,3,0,159,207,20,7,8,33,5,2,1,0,63,82,8,3,3,99,35,8,4,0,149,193,20,7,7,20,10,4,0,0,46,58,4,1,1,0
05/16/2021,280,130,40,16,1,493,648,60,21,22,48,22,3,1,0,85,116,12,3,3,99,38,19,7,0,158,205,20,7,7,31,16,4,2,1,61,79,7,3,3,84,35,14,5,0,145,189,19,6,6,18,19,1,1,0,45,59,4,1,1,0
05/17/2021,453,132,72,16,0,464,609,60,19,20,79,33,11,4,0,77,107,11,3,3,151,31,22,7,0,150,192,20,7,7,72,19,10,0,0,58,77,7,3,3,114,33,24,5,0,136,176,19,6,6,37,16,5,0,0,43,57,4,1,1,0
05/18/2021,415,126,53,14,0,434,572,58,18,19,71,23,10,2,0,75,103,10,3,3,138,47,16,5,0,139,179,20,7,7,60,10,7,3,0,57,74,7,2,2,102,36,19,4,0,123,163,18,6,6,44,10,2,0,0,40,53,4,1,1,0
05/19/2021,377,135,58,14,0,403,536,57,17,18,74,24,14,4,0,70,97,11,3,3,129,61,21,7,0,129,171,19,6,7,41,17,8,1,0,53,68,7,2,2,106,26,13,1,0,117,152,18,5,5,27,7,3,1,0,34,47,3,1,1,0
05/20/2021,395,93,65,14,0,386,513,57,16,16,67,23,12,2,0,66,93,11,3,3,133,29,31,6,0,127,167,21,6,6,51,15,7,3,0,49,65,7,2,2,111,18,12,0,0,111,144,16,4,4,33,8,3,3,0,32,45,3,1,1,0
05/21/2021,349,89,51,13,0,366,480,54,14,14,54,19,11,2,0,63,86,10,2,3,115,32,10,5,0,123,161,20,6,6,48,6,9,2,0,48,61,7,2,2,105,22,15,3,0,103,132,15,3,3,27,10,6,1,0,29,41,3,1,1,0
05/22/2021,233,83,35,17,0,357,470,53,15,15,35,26,6,0,0,61,85,10,2,2,81,24,13,5,0,121,158,19,6,6,28,13,4,2,0,47,61,7,2,2,68,17,13,8,0,99,125,16,4,4,21,3,2,2,0,30,40,3,1,1,0
05/23/2021,187,61,46,11,0,344,447,54,14,14,29,11,4,2,0,58,81,10,2,2,63,21,19,3,0,116,151,19,5,5,17,8,6,0,0,45,58,7,2,2,55,15,13,4,0,94,118,16,4,4,23,6,4,2,0,30,39,4,1,1,0
05/24/2021,355,121,35,10,0,330,431,49,13,13,57,20,7,0,0,55,76,9,2,2,105,33,9,6,0,109,144,17,5,5,51,16,4,1,0,42,54,6,2,2,95,35,14,3,0,92,116,14,3,3,47,17,1,0,0,32,40,3,1,1,0
05/25/2021,305,95,41,6,0,314,411,47,12,12,48,26,3,2,0,52,73,8,2,2,102,26,19,1,0,104,136,17,5,5,37,16,5,0,0,39,52,6,1,1,81,23,15,3,0,89,111,14,3,3,37,4,0,0,0,31,39,3,1,1,0
05/26/2021,249,70,33,4,1,296,384,44,11,11,44,12,4,1,0,48,67,7,1,1,81,21,12,0,1,97,124,16,4,4,40,7,3,1,0,39,50,5,1,1,74,24,10,1,0,84,106,13,3,3,10,6,4,1,0,28,36,3,1,1,0
05/27/2021,257,75,45,9,0,276,361,41,10,10,56,14,11,1,0,46,64,7,1,1,62,26,11,3,0,87,113,13,3,3,39,16,10,2,0,37,49,6,1,1,67,15,12,1,0,78,99,13,3,3,33,4,3,2,0,28,35,3,1,1,0
05/28/2021,210,54,35,13,0,257,336,39,10,10,36,10,7,1,0,44,61,6,1,1,67,12,16,3,0,80,103,14,3,3,23,6,5,2,0,34,45,5,1,1,66,19,6,4,0,72,93,12,3,3,18,7,1,3,0,27,34,2,1,1,0
05/29/2021,126,51,25,9,0,241,317,37,9,9,22,10,6,1,0,42,56,6,1,1,32,18,4,3,0,73,96,13,3,3,23,7,4,0,0,33,44,5,1,1,40,13,11,5,0,68,89,12,3,3,9,3,0,0,0,25,32,2,1,1,0
05/30/2021,118,39,27,8,0,231,304,34,8,9,25,10,4,2,0,41,56,6,1,1,34,8,14,5,0,69,90,12,3,3,16,7,5,0,0,33,43,5,1,1,29,11,3,1,0,65,85,10,3,3,14,3,1,0,0,24,30,1,1,1,0
05/31/2021,117,64,17,12,0,197,261,32,9,9,15,10,8,3,0,35,48,6,2,2,35,27,2,2,0,59,79,11,2,3,20,4,3,3,0,28,37,5,1,1,37,17,4,4,0,56,74,9,3,3,10,6,1,0,0,19,23,1,1,1,0
06/01/2021,289,66,33,12,0,195,255,31,10,10,72,21,5,1,0,39,51,6,1,1,59,24,14,8,0,53,72,10,3,4,52,4,4,2,0,30,38,5,1,1,76,13,10,1,0,56,72,8,2,2,30,4,2,0,0,18,22,2,1,1,0
06/02/2021,244,67,44,11,0,194,254,32,11,11,52,26,6,1,0,40,54,7,1,1,70,12,15,4,0,51,69,11,4,4,33,8,4,1,0,29,37,5,1,1,68,16,14,5,0,55,70,9,3,3,21,5,5,0,0,19,24,2,1,1,0
06/03/2021,206,42,30,10,0,187,242,30,11,11,45,10,0,0,0,38,52,5,1,1,62,9,15,4,0,51,67,11,4,4,24,7,3,1,0,27,33,4,1,1,61,8,10,3,0,54,68,8,3,3,14,8,2,2,0,17,22,2,1,1,0
06/04/2021,225,57,25,7,0,189,244,29,10,10,57,18,6,1,0,41,56,5,1,1,66,12,10,2,0,51,67,11,4,4,34,9,4,1,0,29,35,4,1,1,43,15,3,3,0,51,64,8,3,3,25,3,2,0,0,18,22,2,0,0,0
06/05/2021,142,52,17,6,0,192,247,28,9,9,41,13,3,0,0,44,59,5,1,1,44,9,4,3,0,53,67,11,4,4,16,9,3,0,0,28,35,4,1,1,29,18,4,2,0,49,63,7,3,3,12,3,3,1,0,18,23,2,0,0,0
06/06/2021,130,29,25,5,0,193,247,27,9,9,24,13,8,1,0,44,60,5,1,1,35,2,9,2,0,53,67,10,4,4,23,4,2,1,0,29,35,3,1,1,33,7,4,1,0,50,63,7,3,3,15,3,2,0,0,18,23,2,0,0,0
06/07/2021,221,72,32,6,0,208,263,29,8,8,57,24,8,2,0,50,68,5,1,1,64,17,12,0,0,57,69,11,3,3,32,9,1,0,0,31,38,3,1,1,46,17,8,4,0,51,64,8,3,3,19,5,3,0,0,19,24,3,0,0,0
06/08/2021,176,58,36,10,0,192,246,30,8,8,38,21,11,0,0,45,63,6,1,1,55,11,7,3,0,57,67,10,3,3,27,11,7,1,0,27,35,3,1,1,39,11,10,4,0,46,59,8,3,3,17,4,1,2,0,18,22,3,1,1,0
06/09/2021,211,49,24,9,0,187,239,27,8,8,56,11,9,1,0,45,61,6,1,1,58,14,9,5,0,55,65,9,3,3,40,8,1,0,0,28,36,3,1,1,40,10,4,3,0,42,54,6,3,3,17,6,1,0,0,17,22,2,1,1,0
06/10/2021,156,52,25,6,0,180,233,26,7,7,33,13,6,1,0,44,60,7,1,1,46,13,8,1,0,53,64,8,2,2,30,10,3,1,0,29,37,3,1,1,35,12,6,3,0,38,51,6,3,3,12,4,2,0,0,17,21,2,0,0,0
06/11/2021,189,43,25,7,0,175,226,26,7,7,40,9,6,1,0,41,56,7,1,1,44,7,6,2,0,49,60,8,2,2,38,12,5,1,0,29,38,3,1,1,52,11,6,3,0,39,51,6,3,3,15,4,2,0,0,15,19,2,0,0,0
06/12/2021,121,35,21,5,0,172,220,27,7,7,25,10,6,2,0,39,53,8,1,1,28,6,4,1,0,47,57,8,2,2,14,9,3,1,0,29,38,3,1,1,39,5,6,1,0,41,51,6,3,3,15,5,2,0,0,16,20,2,0,0,0
06/13/2021,115,45,30,6,0,170,220,28,7,7,18,12,4,2,0,38,52,7,1,1,35,14,12,1,0,47,59,8,2,2,19,4,2,2,0,29,38,3,1,1,31,10,10,1,0,40,51,7,3,3,12,5,3,0,0,15,20,2,0,0,0
06/14/2021,182,51,25,7,1,164,212,27,7,7,38,13,6,1,0,35,48,7,1,1,54,19,12,4,0,46,58,8,2,2,29,8,2,0,1,28,37,3,1,1,49,6,5,1,0,41,50,7,2,2,12,5,1,1,0,14,19,2,0,0,0
06/15/2021,179,35,25,6,0,165,209,25,7,7,30,2,8,0,0,34,44,6,1,1,37,17,8,3,0,43,56,8,2,2,36,8,1,1,0,29,38,2,1,1,57,6,4,1,0,43,52,6,2,2,19,2,4,1,0,15,19,2,0,0,0
